0,0,0.002,-0.215,0.051,34.817
0,0,0.17,-0.179,0.051,34.868
0,0,0.06,-0.226,0.051,34.919
0,0,0.096,-0.119,0.051,34.971
0,0,0.06,-0.269,0.051,35.022
0,0,0.038,-0.2,0.051,35.073
0,0,0.086,-0.188,0.051,35.124
0,0,0.024,-0.181,0.051,35.175
0,0,0.134,-0.172,0.037,35.212
0,0,0.072,-0.267,0.048,35.26
0,0,0.062,-0.172,0.051,35.311
0,0,0.067,-0.2,0.038,35.349
0,0,0.074,-0.191,0.048,35.397
0,0,0.067,-0.217,0.051,35.447
0,0,0.053,-0.198,0.051,35.499
0,0,0.098,-0.198,0.051,35.55
0,0,0.074,-0.253,0.051,35.601
0,0,0.081,-0.145,0.051,35.652
0,0,0.062,-0.181,0.051,35.703
0,0,0.084,-0.234,0.051,35.754
0,0,0.067,-0.188,0.051,35.805
0,0,0.045,-0.236,0.051,35.856
0,0,0.057,-0.162,0.051,35.907
0,0,0.033,-0.212,0.051,35.958
0,0,0.031,-0.172,0.037,35.995
0,0,0.105,-0.21,0.048,36.043
0,0,0.026,-0.224,0.038,36.081
0,0,0.088,-0.219,0.048,36.129
0,0,0.05,-0.184,0.051,36.18
0,0,0.031,-0.219,0.051,36.231
0,0,0.005,-0.191,0.051,36.282
0,0,0.057,-0.226,0.052,36.333
0,0,0.141,-0.222,0.051,36.384
0,0,0.098,-0.091,0.051,36.435
0,0,0.115,-0.277,0.051,36.486
0,0,0.079,-0.291,0.051,36.537
0,0,-0.007,-0.15,0.051,36.588
0,0,0.103,-0.11,0.051,36.639
0,0,0.014,-0.169,0.051,36.691
0,0,0.06,-0.205,0.051,36.742
0,0,0.086,-0.203,0.051,36.793
0,0,0.002,-0.155,0.051,36.844
0,0,0.036,-0.222,0.038,36.882
0,0,-0.005,-0.238,0.048,36.929
0,0,0.05,-0.212,0.051,36.98
0,0,0.05,-0.181,0.051,37.031
0,0,-0.01,-0.193,0.051,37.082
0,0,0.033,-0.179,0.051,37.133
0,0,0.084,-0.205,0.051,37.185
0,0,0.107,-0.195,0.051,37.236
0,0,0.021,-0.179,0.051,37.287
0,0,0.06,-0.155,0.051,37.338
0,0,0.057,-0.134,0.051,37.389
0,0,0.124,-0.262,0.051,37.44
0,0,0.05,-0.157,0.051,37.491
0,0,0.043,-0.174,0.051,37.542
0,0,0.107,-0.203,0.051,37.593
0,0,0.105,-0.193,0.051,37.644
0,0,0.055,-0.176,0.037,37.681
0,0,0.072,-0.124,0.049,37.73
0,0,0.086,-0.234,0.051,37.781
0,0,0.141,-0.234,0.051,37.832
0,0,0.062,-0.186,0.038,37.869
0,0,0.112,-0.112,0.048,37.917
0,0,0.074,-0.172,0.037,37.954
0,0,0.1,-0.277,0.048,38.002
0,0,0.067,-0.212,0.051,38.053
0,0,-0.014,-0.193,0.051,38.104
0,0,0.057,-0.16,0.051,38.155
0,0,0.043,-0.269,0.051,38.206
0,0,0.1,-0.165,0.051,38.257
0,0,0.103,-0.2,0.051,38.309
0,0,0.074,-0.2,0.051,38.36
0,0,0.072,-0.191,0.051,38.411
0,0,0.098,-0.2,0.051,38.462
0,0,0.069,-0.038,0.051,38.513
0,0,0.143,-0.296,0.051,38.564
0,0,0.11,-0.293,0.037,38.601
0,0,0.057,-0.157,0.048,38.649
0,0,0.038,-0.184,0.051,38.7
0,0,0.241,-0.145,0.051,38.751
0,0,0.088,-0.336,0.051,38.803
0,0,0.045,-0.153,0.051,38.854
0,0,0.15,-0.191,0.051,38.905
0,0,0.153,-0.231,0.051,38.956
0,0,0.11,-0.21,0.051,39.007
0,0,0.048,-0.234,0.037,39.044
0,0,0.1,-0.126,0.048,39.092
0,0,0.091,-0.226,0.051,39.143
0,0,0.088,-0.148,0.037,39.18
0,0,0.093,-0.222,0.048,39.228
0,0,0.074,-0.155,0.051,39.279
0,0,0.084,-0.219,0.051,39.331
0,0,0.026,-0.203,0.037,39.368
0,0,0.096,-0.198,0.048,39.416
0,0,0.012,-0.15,0.051,39.467
0,0,0.055,-0.229,0.051,39.518
0,0,0.041,-0.174,0.051,39.569
0,0,0.069,-0.193,0.051,39.62
0,0,0.141,-0.095,0.052,39.672
0,0,0.091,-0.3,0.037,39.709
0,0,0.048,-0.205,0.048,39.756
0,0,-0.014,-0.176,0.051,39.808
0,0,0.096,-0.288,0.051,39.858
0,0,0.012,-0.069,0.051,39.91
0,0,0.088,-0.179,0.051,39.961
0,0,0.045,-0.222,0.051,40.012
0,0,0.045,-0.174,0.051,40.063
0,0,0.031,-0.203,0.051,40.114
0,0,0.064,-0.145,0.052,40.165
0,0,0.012,-0.241,0.037,40.202
0,0,0.072,-0.15,0.048,40.25
0,0,0.036,-0.193,0.051,40.301
0,0,0.093,-0.179,0.051,40.352
0,0,0.01,-0.274,0.051,40.403
0,0,0.01,-0.162,0.051,40.454
0,0,0.062,-0.174,0.051,40.506
0,0,0.021,-0.319,0.051,40.557
0,0,0.076,-0.083,0.051,40.608
0,0,0.057,-0.179,0.051,40.659
0,0,0.045,-0.207,0.052,40.711
0,0,0.002,-0.219,0.05,40.761
0,0,0.012,-0.091,0.051,40.812
0,0,-0.432,-0.067,0.051,40.863
0,0,-0.361,-0.236,0.051,40.914
0,0,-0.193,-0.072,0.051,40.965
0,0,0.112,-0.076,0.051,41.016
0,0,0.076,-0.343,0.037,41.054
0,0,0.024,-0.155,0.048,41.102
0,0,0.084,-0.153,0.051,41.153
0,0,0.124,-0.157,0.051,41.204
0,0,0.084,-0.248,0.051,41.255
0,0,0.005,-0.191,0.051,41.306
0,0,-0.024,-0.336,0.051,41.357
0,0,-0.528,-0.358,0.051,41.408
0,0,0.064,-0.15,0.037,41.445
0,0,0.045,-0.141,0.048,41.493
-0.03715,-0.00242,0.311,-0.145,0.051,41.544
0,0,0.208,-0.367,0.051,41.596
0,0,0.208,0.195,0.051,41.647
0,0,0.088,-0.124,0.051,41.698
0,0,0.311,-0.443,0.051,41.749
0,0,0.093,-0.11,0.051,41.8
0,0,0.081,-0.291,0.051,41.851
0,0,0.155,-0.348,0.051,41.902
0,0,0.222,-0.396,0.051,41.953
-0.04545,0.00189,0.311,-0.06,0.051,42.005
-0.05276,-0.0008,0.253,-0.176,0.051,42.055
-0.05048,0.00121,-0.17,-0.107,0.051,42.106
0,0,-0.325,-0.186,0.052,42.158
-0.07053,0.00165,0.091,0.219,0.037,42.195
-0.05108,-0.00083,0.091,-0.66,0.048,42.243
-0.07144,-0.00103,-0.471,0.217,0.037,42.28
-0.11772,-0.00185,0.322,-0.553,0.048,42.328
-0.10792,0.001,0.026,-0.279,0.051,42.379
-0.10947,0.00006,-0.134,-0.365,0.051,42.43
-0.10967,0.00116,0.344,0.186,0.051,42.481
-0.07027,0.00128,0.11,0.398,0.037,42.519
-0.0943,-0.00137,0.91,-0.687,0.048,42.566
-0.03746,-0.00091,0.196,-0.679,0.051,42.618
-0.10128,0.00045,-0.451,0.343,0.051,42.669
-0.1103,-0.00025,0.862,-0.191,0.052,42.72
-0.11353,0.00064,0.408,-0.036,0.051,42.771
-0.10821,0,-0.005,-0.339,0.051,42.822
-0.02725,0.00237,-0.805,0.083,0.051,42.873
0,0,-0.17,0.019,0.051,42.924
-0.0327,0.001,-0.975,-0.479,0.051,42.975
-0.04314,0.00163,-0.404,-0.665,0.051,43.027
0,0,-0.633,0.012,0.051,43.077
-0.109,0.0007,0.024,-0.41,0.051,43.128
-0.11092,-0.00006,0.038,-0.01,0.051,43.18
-0.07152,0.00043,-0.072,-0.143,0.037,43.217
0,0,0.874,-0.505,0.048,43.265
-0.04973,-0.00034,-0.244,0.031,0.051,43.316
-0.04243,-0.00101,0.155,-0.832,0.051,43.367
-0.03503,-0.00326,0.447,0.107,0.051,43.418
-0.03368,0.00637,0.411,0.033,0.051,43.469
-0.02732,-0.00105,0.029,-0.048,0.051,43.52
-0.08928,0.00456,0.64,0.148,0.051,43.571
-0.07049,-0.00043,0.213,0.107,0.037,43.608
-0.11624,-0.00121,-0.358,-0.207,0.048,43.656
-0.10835,-0.00098,-0.526,0.217,0.051,43.708
-0.10922,0.00006,0.005,0.114,0.051,43.758
-0.10673,0.0002,0.977,-0.644,0.051,43.81
-0.11002,0.00028,0.203,-0.074,0.051,43.861
-0.09135,-0.00563,0.595,-0.002,0.051,43.912
-0.09814,0.00036,0.072,-0.234,0.051,43.963
-0.10902,-0.00111,-0.172,-0.303,0.051,44.014
-0.09329,0.00382,-0.244,0.024,0.051,44.065
0,0,0.024,-0.622,0.051,44.116
-0.09922,0.00036,-0.449,-0.336,0.051,44.167
-0.10839,0.00031,-0.17,-0.072,0.051,44.218
-0.10982,0.00117,-0.466,-0.262,0.051,44.27
-0.11087,0.0005,1.524,1.078,0.049,44.355
-0.11092,-0.00122,-1.835,2.797,0.051,44.406
0,0,0.16,0.315,0.051,44.457
-0.1055,-0.00734,0.294,0.517,0.051,44.508
0,0,-0.076,-0.165,0.051,44.559
-0.10986,-0.00241,0.454,0.646,0.051,44.61
-0.14967,0.00116,0.588,0.067,0.051,44.661
-0.16606,-0.00014,0.435,-0.62,0.051,44.712
-0.16187,0.00103,0.788,0.079,0.051,44.763
-0.15396,-0.00038,-0.506,0.308,0.051,44.815
-0.10628,-0.00143,0.533,-0.01,0.051,44.866
-0.10814,0.00043,-0.139,0.646,0.051,44.917
-0.10897,0.00129,-0.346,-0.017,0.051,44.968
-0.10862,-0.00049,0.647,-0.288,0.051,45.019
-0.10676,0.00063,0.886,-0.31,0.052,45.07
-0.09366,0.00036,0.165,-0.012,0.051,45.121
-0.15951,-0.00256,0.072,0.353,0.051,45.172
-0.09391,-0.00024,0.06,-0.536,0.051,45.223
-0.11549,0.001,0.234,-0.396,0.037,45.261
-0.11576,-0.00055,0.676,-0.324,0.048,45.308
-0.05229,-0.00154,-0.105,-0.107,0.051,45.36
0,0,0.072,-0.045,0.037,45.396
0,0,0.241,-0.348,0.048,45.445
0,0,0.01,-0.231,0.051,45.496
0,0,0.031,-0.255,0.037,45.533
-0.05545,-0.00063,-0.382,0.484,0.048,45.581
-0.05822,0.00288,0.105,-0.279,0.051,45.632
-0.10891,-0.00019,-0.339,-0.343,0.051,45.683
-0.11042,-0.00088,-0.303,-0.584,0.051,45.734
0,0,-0.062,-0.591,0.051,45.785
0,0,0.33,-0.134,0.051,45.836
-0.07228,0.00043,0.838,-0.06,0.037,45.873
-0.11793,-0.00084,0.33,-0.124,0.048,45.922
-0.10945,-0.00065,0.619,-1.247,0.051,45.973
-0.11066,0.00119,-0.451,-0.916,0.051,46.024
-0.10964,-0.00143,-1.868,0.045,0.051,46.075
-0.0212,0.00902,-0.031,0.005,0.051,46.126
0,0,0.165,0.343,0.051,46.177
-0.05268,-0.00052,0.019,0.579,0.051,46.228
-0.0719,-0.00051,0.344,0.236,0.037,46.265
-0.11703,-0.00027,-0.466,-0.155,0.048,46.313
-0.11018,0.0005,1.228,-0.823,0.051,46.364
-0.05044,0.00037,0.174,-0.322,0.051,46.415
-0.0514,0.00061,-0.122,-0.079,0.051,46.466
-0.05094,0.00358,-0.322,-0.014,0.052,46.518
-0.04488,0.00062,0.189,-0.038,0.051,46.569
-0.05402,-0.00152,0.21,-0.048,0.051,46.62
-0.0515,-0.00062,-0.182,-0.105,0.051,46.671
-0.05235,0.00086,0.196,-0.288,0.051,46.722
-0.06372,0,0.318,-0.448,0.037,46.759
-0.04958,0.00096,0.162,-0.062,0.048,46.807
0,0,0.002,0.005,0.051,46.858
-0.04647,0.00079,0.074,-0.367,0.051,46.909
-0.03503,-0.00334,-0.232,-0.103,0.051,46.96
-0.05195,0.00079,-0.105,-0.334,0.051,47.012
-0.05241,-0.00137,0.091,0.16,0.051,47.063
-0.05236,0.00055,-0.143,-0.355,0.051,47.114
-0.04018,-0.0009,-0.177,-0.243,0.051,47.165
0,0,0.449,-0.324,0.051,47.216
-0.06968,-0.00028,0.141,0.186,0.037,47.253
-0.04689,-0.00106,0.01,-0.274,0.048,47.301
-0.05272,0.00037,0.15,-0.219,0.051,47.352
-0.05036,0.0012,-0.193,-0.184,0.037,47.389
-0.05562,-0.00039,0.244,-0.308,0.048,47.437
-0.05313,0.00148,-0.05,-0.079,0.051,47.488
-0.05215,-0.0005,-0.012,-0.572,0.051,47.54
-0.05399,-0.001,-0.425,-0.42,0.051,47.59
-0.0732,-0.00282,0.351,0.229,0.037,47.628
-0.03661,-0.00209,-0.222,-0.229,0.048,47.676
-0.10816,-0.00043,0.609,-0.06,0.051,47.727
-0.12883,-0.00182,0.48,0.014,0.051,47.778
-0.15045,0.00094,1.003,0.212,0.037,47.815
-0.17858,-0.00088,0.239,-0.367,0.048,47.863
-0.11168,-0.00082,-0.153,-0.052,0.051,47.914
-0.0735,0.00086,0.444,-0.122,0.037,47.951
-0.05518,-0.00173,0.177,-0.317,0.048,47.999
-0.02116,0.00588,0.096,-0.138,0.051,48.05
0,0,0.365,-0.083,0.051,48.102
0,0,0.423,-0.098,0.037,48.138
0,0,-0.234,-0.126,0.048,48.187
0,0,0.191,-0.329,0.051,48.238
0,0,0.15,-0.226,0.051,48.289
0,0,-0.17,-0.253,0.051,48.34
0,0,-0.005,-0.315,0.051,48.391
0,0,0.107,-0.05,0.051,48.442
0,0,0.112,-0.186,0.051,48.493
0,0,0.17,-0.095,0.051,48.544
0,0,0.024,-0.145,0.051,48.595
0,0,0.005,-0.296,0.051,48.646
0,0,0.167,-0.103,0.051,48.698
0,0,0.041,-0.331,0.051,48.749
0,0,0.026,-0.143,0.051,48.8
0,0,0.115,-0.031,0.051,48.851
0,0,0.081,-0.25,0.051,48.902
0,0,0.103,-0.136,0.051,48.953
0,0,0.024,-0.224,0.051,49.004
0,0,0.172,-0.26,0.051,49.055
0,0,0.067,-0.131,0.037,49.092
0,0,0.045,-0.205,0.048,49.141
0,0,0.131,-0.107,0.051,49.192
0,0,0.053,-0.234,0.051,49.243
0,0,0.081,-0.157,0.037,49.279
0,0,0.055,-0.198,0.049,49.328
0,0,0.11,-0.143,0.051,49.379
0,0,0.026,-0.243,0.037,49.416
0,0,0.06,-0.198,0.048,49.464
0,0,0.043,-0.176,0.051,49.515
0,0,0.096,-0.2,0.051,49.566
0,0,0.088,-0.238,0.051,49.617
0,0,0.074,-0.21,0.051,49.668
0,0,0.107,-0.212,0.051,49.72
0,0,0.067,-0.181,0.051,49.771
0,0,0.076,-0.215,0.051,49.822
0,0,0.072,-0.179,0.051,49.873
0,0,0.057,-0.191,0.051,49.924
0,0,0.069,-0.181,0.051,49.975
0,0,0.038,-0.172,0.037,50.012
0,0,-0.005,-0.169,0.048,50.06
0,0,0.079,-0.207,0.051,50.111
0,0,0.072,-0.222,0.051,50.162
0,0,0.096,-0.16,0.051,50.213
0,0,0.064,-0.169,0.051,50.264
0,0,0.026,-0.138,0.051,50.315
0,0,0.086,-0.229,0.051,50.367
0,0,0.098,-0.312,0.051,50.418
0,0,-0.033,-0.057,0.037,50.455
0,0,0.057,-0.122,0.048,50.503
0,0,0.196,-0.238,0.051,50.554
0,0,0.15,-0.279,0.051,50.605
0,0,-0.325,-0.064,0.051,50.656
0,0,-0.26,-0.124,0.051,50.707
0,0,-0.053,-0.095,0.052,50.759
0,0,0.136,-0.172,0.051,50.809
0,0,0.048,-0.281,0.051,50.861
0,0,0.1,-0.095,0.051,50.912
0,0,0.017,-0.129,0.051,50.963
0,0,0.043,-0.186,0.037,51
0,0,0.043,-0.191,0.048,51.048
0,0,0.069,-0.198,0.036,51.084
0,0,0.045,-0.119,0.049,51.133
0,0,0.06,-0.207,0.051,51.184
0,0,0.041,-0.124,0.051,51.235
0,0,0.074,-0.25,0.051,51.286
0,0,0.055,-0.229,0.051,51.337
0,0,0.019,-0.138,0.051,51.389
0,0,0.026,-0.181,0.051,51.44
0,0,0.024,-0.165,0.051,51.491
0,0,0.057,-0.165,0.051,51.542
0,0,0.045,-0.174,0.051,51.593
0,0,0.062,-0.181,0.037,51.63
0,0,0.062,-0.205,0.048,51.678
0,0,0.055,-0.184,0.051,51.729
0,0,0.091,-0.181,0.051,51.78
0,0,0.112,-0.198,0.036,51.817
0,0,0.074,-0.176,0.049,51.865
0,0,0.124,-0.269,0.051,51.916
0,0,0.043,-0.15,0.051,51.968
0,0,0.021,-0.186,0.051,52.019
0,0,0.074,-0.215,0.051,52.07
0,0,0.045,-0.172,0.051,52.121
0,0,0.112,-0.153,0.051,52.172
0,0,0.012,-0.195,0.051,52.223
0,0,0.057,-0.174,0.051,52.274
0,0,0.096,-0.219,0.051,52.326
0,0,0.105,-0.184,0.051,52.376
0,0,0.064,-0.181,0.051,52.428
0,0,0.055,-0.153,0.051,52.479
0,0,0.11,-0.153,0.051,52.53
0,0,0.129,-0.169,0.037,52.567
0,0,0.148,-0.174,0.048,52.615
0,0,0.158,-0.379,0.051,52.666
0,0,-0.062,-0.334,0.037,52.703
0,0,0.401,-0.25,0.048,52.751
0,0,0.186,-0.21,0.051,52.802
0,0,0.248,-0.191,0.037,52.839
0,0,-0.05,-0.205,0.048,52.887
0,0,0.122,-0.181,0.051,52.938
0,0,0.162,-0.281,0.051,52.989
0,0,0.162,-0.091,0.051,53.041
0,0,0.091,-0.262,0.051,53.092
0,0,0.057,-0.176,0.051,53.143
0,0,0.16,-0.086,0.051,53.194
0,0,0.038,-0.246,0.051,53.245
0,0,0.041,-0.174,0.051,53.296
0,0,0.122,-0.186,0.051,53.347
0,0,0.041,-0.188,0.051,53.398
0,0,0.1,-0.162,0.051,53.449
0,0,0.084,-0.25,0.037,53.487
0,0,0.112,-0.11,0.048,53.535
0,0,0.057,-0.176,0.051,53.585
0,0,0.045,-0.269,0.051,53.637
0,0,0.076,-0.157,0.051,53.688
0,0,-0.002,-0.241,0.051,53.739
0,0,0.1,-0.153,0.051,53.79
0,0,0.033,-0.184,0.051,53.841
0,0,-0.007,-0.165,0.051,53.892
0,0,0.036,-0.138,0.051,53.943
0,0,0.057,-0.238,0.051,53.994
0,0,0.033,-0.129,0.051,54.045
0,0,0.072,-0.203,0.051,54.096
0,0,0.012,-0.162,0.051,54.147
0,0,0.081,-0.198,0.051,54.199
0,0,0.069,-0.207,0.051,54.25
0,0,0.012,-0.131,0.051,54.301
0,0,0.067,-0.153,0.051,54.352
0,0,0.11,-0.179,0.051,54.403
0,0,0.055,-0.167,0.037,54.44
0,0,0.084,-0.205,0.048,54.488
0,0,0.057,-0.005,0.051,54.54
0,0,0.155,-0.207,0.051,54.59
0,0,-0.177,0.176,0.051,54.641
0,0,0.048,-0.308,0.051,54.693
0,0,0.337,-0.272,0.051,54.744
0,0,0.01,-0.153,0.051,54.795
0,0,0.139,-0.336,0.038,54.832
0,0,0.153,0.007,0.048,54.88
0,0,0.01,-0.379,0.051,54.931
0,0,0.01,-0.126,0.051,54.982
0,0,-0.021,-0.093,0.051,55.033
0,0,0.057,-0.346,0.051,55.084
0,0,0.057,-0.248,0.051,55.135
0,0,0.134,-0.103,0.037,55.172
0,0,0.096,-0.312,0.048,55.221
0,0,0.139,-0.226,0.051,55.272
0,0,-0.053,-0.002,0.051,55.323
0,0,0.072,-0.262,0.051,55.374
0,0,-0.007,-0.279,0.051,55.425
0,0,-0.021,-0.16,0.037,55.462
0,0,0.002,-0.076,0.048,55.51
0,0,0.067,-0.074,0.051,55.561
0,0,0.084,-0.215,0.051,55.612
0,0,0.127,-0.231,0.036,55.648
0.06328,-0.0002,0.225,-0.212,0.049,55.697
0.0614,-0.00121,-0.184,-0.145,0.051,55.748
0.07997,-0.00245,0.134,-0.188,0.037,55.785
0.0668,-0.0002,-0.251,-0.331,0.049,55.834
0.0621,0.00124,0.499,-0.1,0.051,55.885
0.06036,0.004,-0.27,-0.205,0.051,55.936
0,0,-0.002,-0.126,0.051,55.987
0,0,0.038,-0.181,0.037,56.024
0,0,0.069,-0.312,0.048,56.072
0,0,0.186,-0.098,0.051,56.123
0.05988,0.00102,0.241,-0.148,0.051,56.174
0,0,0.136,-0.064,0.051,56.225
